Čas;Požadavek;Enkodér;Požadavek přepočtený;DeltaMínus;DeltaPlus;Výsledek
2025-02-26 10:35:47;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:36:00;449;97;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:36:07;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:36:12;449;110;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:36:25;449;95;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:36:31;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:36:37;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:36:51;449;100;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:36:56;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:37:02;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:37:15;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:37:21;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:37:27;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:37:40;449;97;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:37:46;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:37:52;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:38:05;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:38:11;449;108;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:38:17;449;106;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:38:30;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:38:36;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:38:42;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:38:55;449;103;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:39:01;449;92;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:39:07;449;84;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:39:20;449;97;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:39:26;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:39:32;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:39:45;449;101;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:39:51;449;115;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:39:57;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:40:10;449;104;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:40:16;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:40:22;449;104;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:40:35;449;91;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:40:41;449;115;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:40:47;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:41:00;449;100;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:41:06;449;112;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:41:12;449;107;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:41:25;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:41:31;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:41:37;449;111;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:41:50;449;104;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:41:56;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:42:02;449;108;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:42:15;449;100;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:42:21;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:42:27;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:42:40;449;101;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:42:46;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:42:52;449;70;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:43:05;449;1;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:43:11;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:43:17;449;121;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:43:30;449;101;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:43:36;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:43:42;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:43:55;449;96;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:44:01;449;109;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:44:07;449;111;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:44:20;449;103;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:44:26;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:44:32;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:44:45;449;104;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:44:51;449;103;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:44:57;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:45:10;449;100;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:45:16;449;115;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:45:22;449;112;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:45:35;449;109;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:45:41;449;79;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:45:47;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:46:00;449;100;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:46:06;449;110;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:46:12;449;110;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:46:25;449;101;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:46:31;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:46:37;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:46:50;449;105;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:46:55;449;105;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:47:02;449;106;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:47:15;449;99;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:47:21;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:47:27;449;112;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:47:40;449;101;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:47:46;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:47:52;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:48:05;449;101;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:48:11;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:48:17;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:48:30;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:48:36;449;111;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:48:42;449;108;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:48:55;449;99;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:49:01;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:49:07;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:49:20;449;96;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:49:26;449;106;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:49:32;449;96;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:49:45;449;99;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:49:51;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:49:57;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:50:10;449;96;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:50:16;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:50:22;449;90;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:50:35;449;104;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:50:41;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:50:47;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:50:59;449;103;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:51:06;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:51:12;449;120;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:51:25;449;102;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:51:37;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:51:50;449;100;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:51:56;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:52:01;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:52:14;449;0;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:52:21;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:52:27;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:52:40;449;100;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:52:45;449;111;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:52:52;449;108;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:53:05;449;97;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:53:10;449;106;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:53:16;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:53:30;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:53:35;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:53:41;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:53:54;449;92;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:54:01;449;108;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:54:07;449;108;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:54:19;449;102;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:54:25;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:54:31;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:54:44;449;96;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:54:50;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:54:56;449;103;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:55:09;449;94;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:55:15;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:55:21;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:55:34;449;101;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:55:40;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:55:46;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:55:59;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:56:04;449;1;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:56:11;449;110;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:56:24;449;104;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:56:30;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:56:36;449;118;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:56:49;449;97;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:56:54;449;0;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:57:01;449;111;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:57:14;449;96;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:57:20;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:57:26;449;111;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:57:39;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:57:45;449;108;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:57:51;449;114;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:58:04;449;101;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:58:10;449;119;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:58:16;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:58:29;449;102;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:58:35;449;116;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:58:41;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:58:54;449;98;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:59:00;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:59:06;449;110;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:59:19;449;96;117.35227272727273;100.35227272727273;134.35227272727275;False
2025-02-26 10:59:25;449;113;117.35227272727273;100.35227272727273;134.35227272727275;True
2025-02-26 10:59:31;449;117;117.35227272727273;100.35227272727273;134.35227272727275;True
