Čas;Požadavek;Enkodér;Požadavek přepočtený;DeltaMínus;DeltaPlus;Výsledek
2025-02-26 10:12:25;6272;731;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:12:50;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:13:14;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:13:39;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:14:04;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:14:29;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:14:53;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:15:18;6272;732;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:15:43;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:16:08;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:17:50;6272;704;725.6338028169014;718.6338028169014;732.6338028169014;False
2025-02-26 10:18:15;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:18:40;6272;731;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:19:05;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:19:29;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:19:54;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:20:19;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:20:44;6272;729;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:21:09;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:21:34;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:21:58;6272;724;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:22:23;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:22:48;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:23:13;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:23:37;6272;729;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:24:02;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:25:32;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:25:57;6272;719;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:26:21;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:26:46;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:27:11;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:27:36;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:28:01;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:28:26;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:28:49;6272;0;725.6338028169014;718.6338028169014;732.6338028169014;False
2025-02-26 10:29:16;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:29:41;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:30:31;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:30:56;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:31:20;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:31:46;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:32:10;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:32:35;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
