Čas;Požadavek;Enkodér;Požadavek přepočtený;DeltaMínus;DeltaPlus;Výsledek
2025-02-26 10:12:18;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:12:31;449;38;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:12:36;449;44;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:12:42;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:12:55;449;39;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:13:01;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:13:07;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:13:20;449;41;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:13:26;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:13:32;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:13:45;449;39;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:13:51;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:13:57;449;48;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:14:10;449;38;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:14:15;449;48;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:14:21;449;36;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:14:34;449;41;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:14:40;449;44;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:14:46;449;49;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:15:00;449;37;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:15:05;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:15:11;449;48;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:15:24;449;38;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:15:30;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:15:36;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:15:49;449;40;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:15:55;449;43;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:16:01;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:16:14;449;37;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:16:19;449;43;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:16:25;449;36;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:17:56;449;39;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:18:02;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:18:08;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:18:21;449;38;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:18:26;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:18:32;449;52;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:18:46;449;35;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:18:52;449;44;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:18:57;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:19:11;449;39;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:19:16;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:19:22;449;48;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:19:35;449;37;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:19:41;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:19:47;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:20:00;449;37;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:20:06;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:20:12;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:20:25;449;39;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:20:31;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:20:36;449;48;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:20:50;449;35;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:20:55;449;43;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:21:01;449;44;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:21:15;449;42;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:21:20;449;44;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:21:26;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:21:39;449;39;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:21:45;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:21:51;449;49;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:22:04;449;37;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:22:10;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:22:16;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:22:29;449;39;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:22:35;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:22:41;449;48;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:22:54;449;35;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:22:59;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:23:05;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:23:18;449;40;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:23:24;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:23:30;449;47;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:23:43;449;39;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:23:49;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:23:55;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:24:08;449;40;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:24:14;449;45;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:25:25;449;8;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:25:38;449;38;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:25:43;449;44;51.94668008048289;44.94668008048289;58.94668008048289;False
2025-02-26 10:25:49;449;46;51.94668008048289;44.94668008048289;58.94668008048289;True
2025-02-26 10:26:02;449;37;51.94668008048289;44.94668008048289;58.94668008048289;False
